codigo_departamento,departamento,codigo_municipio,municipio,anio,poblacion_total
66,Risaralda,66687,Santuario,2020,12785.0
66,Risaralda,66687,Santuario,2021,12785.0
66,Risaralda,66687,Santuario,2022,12812.0
66,Risaralda,66687,Santuario,2023,12826.0
66,Risaralda,66687,Santuario,2024,12861.0
66,Risaralda,66687,Santuario,2025,12868.0
66,Risaralda,66687,Santuario,2026,12873.0
66,Risaralda,66687,Santuario,2027,12855.0
66,Risaralda,66687,Santuario,2028,12856.0
66,Risaralda,66687,Santuario,2029,12850.0
66,Risaralda,66687,Santuario,2030,12842.0
66,Risaralda,66687,Santuario,2031,12846.0
66,Risaralda,66687,Santuario,2032,12820.0
66,Risaralda,66687,Santuario,2033,12826.0
66,Risaralda,66687,Santuario,2034,12808.0
66,Risaralda,66687,Santuario,2035,12789.0
68,Santander,68001,Bucaramanga,2020,600098.0
68,Santander,68001,Bucaramanga,2021,604462.0
68,Santander,68001,Bucaramanga,2022,610125.0
68,Santander,68001,Bucaramanga,2023,614860.0
68,Santander,68001,Bucaramanga,2024,619703.0
68,Santander,68001,Bucaramanga,2025,623881.0
68,Santander,68001,Bucaramanga,2026,627393.0
68,Santander,68001,Bucaramanga,2027,629909.0
68,Santander,68001,Bucaramanga,2028,632914.0
68,Santander,68001,Bucaramanga,2029,635660.0
68,Santander,68001,Bucaramanga,2030,638313.0
68,Santander,68001,Bucaramanga,2031,640233.0
68,Santander,68001,Bucaramanga,2032,642785.0
68,Santander,68001,Bucaramanga,2033,645130.0
68,Santander,68001,Bucaramanga,2034,647292.0
68,Santander,68001,Bucaramanga,2035,648700.0
68,Santander,68013,Aguada,2020,1896.0
68,Santander,68013,Aguada,2021,1898.0
68,Santander,68013,Aguada,2022,1924.0
68,Santander,68013,Aguada,2023,1938.0
68,Santander,68013,Aguada,2024,1954.0
68,Santander,68013,Aguada,2025,1958.0
68,Santander,68013,Aguada,2026,1966.0
68,Santander,68013,Aguada,2027,1982.0
68,Santander,68013,Aguada,2028,1982.0
68,Santander,68013,Aguada,2029,2000.0
68,Santander,68013,Aguada,2030,1999.0
68,Santander,68013,Aguada,2031,2020.0
68,Santander,68013,Aguada,2032,1997.0
68,Santander,68013,Aguada,2033,2034.0
68,Santander,68013,Aguada,2034,2034.0
68,Santander,68013,Aguada,2035,2040.0
68,Santander,68020,Albania,2020,4198.0
68,Santander,68020,Albania,2021,4209.0
68,Santander,68020,Albania,2022,4235.0
68,Santander,68020,Albania,2023,4263.0
68,Santander,68020,Albania,2024,4320.0
68,Santander,68020,Albania,2025,4352.0
68,Santander,68020,Albania,2026,4374.0
68,Santander,68020,Albania,2027,4385.0
68,Santander,68020,Albania,2028,4411.0
68,Santander,68020,Albania,2029,4445.0
68,Santander,68020,Albania,2030,4440.0
68,Santander,68020,Albania,2031,4460.0
68,Santander,68020,Albania,2032,4485.0
68,Santander,68020,Albania,2033,4478.0
68,Santander,68020,Albania,2034,4525.0
68,Santander,68020,Albania,2035,4525.0
68,Santander,68051,Aratoca,2020,8464.0
68,Santander,68051,Aratoca,2021,8480.0
68,Santander,68051,Aratoca,2022,8580.0
68,Santander,68051,Aratoca,2023,8678.0
68,Santander,68051,Aratoca,2024,8715.0
68,Santander,68051,Aratoca,2025,8787.0
68,Santander,68051,Aratoca,2026,8840.0
68,Santander,68051,Aratoca,2027,8877.0
68,Santander,68051,Aratoca,2028,8924.0
68,Santander,68051,Aratoca,2029,8945.0
68,Santander,68051,Aratoca,2030,8996.0
68,Santander,68051,Aratoca,2031,9019.0
68,Santander,68051,Aratoca,2032,9063.0
68,Santander,68051,Aratoca,2033,9096.0
68,Santander,68051,Aratoca,2034,9105.0
68,Santander,68051,Aratoca,2035,9138.0
68,Santander,68077,Barbosa,2020,32067.0
68,Santander,68077,Barbosa,2021,32328.0
68,Santander,68077,Barbosa,2022,32613.0
68,Santander,68077,Barbosa,2023,32861.0
68,Santander,68077,Barbosa,2024,33149.0
68,Santander,68077,Barbosa,2025,33341.0
68,Santander,68077,Barbosa,2026,33507.0
68,Santander,68077,Barbosa,2027,33642.0
68,Santander,68077,Barbosa,2028,33760.0
68,Santander,68077,Barbosa,2029,33907.0
68,Santander,68077,Barbosa,2030,34040.0
68,Santander,68077,Barbosa,2031,34133.0
68,Santander,68077,Barbosa,2032,34232.0
68,Santander,68077,Barbosa,2033,34368.0
68,Santander,68077,Barbosa,2034,34458.0
68,Santander,68077,Barbosa,2035,34509.0
68,Santander,68079,Barichara,2020,10813.0
68,Santander,68079,Barichara,2021,10873.0
68,Santander,68079,Barichara,2022,11000.0
68,Santander,68079,Barichara,2023,11092.0
68,Santander,68079,Barichara,2024,11163.0
68,Santander,68079,Barichara,2025,11242.0
68,Santander,68079,Barichara,2026,11305.0
68,Santander,68079,Barichara,2027,11350.0
68,Santander,68079,Barichara,2028,11404.0
68,Santander,68079,Barichara,2029,11451.0
68,Santander,68079,Barichara,2030,11484.0
68,Santander,68079,Barichara,2031,11519.0
68,Santander,68079,Barichara,2032,11582.0
68,Santander,68079,Barichara,2033,11597.0
68,Santander,68079,Barichara,2034,11636.0
68,Santander,68079,Barichara,2035,11678.0
68,Santander,68081,Barrancabermeja,2020,209598.0
68,Santander,68081,Barrancabermeja,2021,210805.0
68,Santander,68081,Barrancabermeja,2022,212832.0
68,Santander,68081,Barrancabermeja,2023,214571.0
68,Santander,68081,Barrancabermeja,2024,216326.0
68,Santander,68081,Barrancabermeja,2025,217742.0
68,Santander,68081,Barrancabermeja,2026,218932.0
68,Santander,68081,Barrancabermeja,2027,219798.0
68,Santander,68081,Barrancabermeja,2028,220800.0
68,Santander,68081,Barrancabermeja,2029,221701.0
68,Santander,68081,Barrancabermeja,2030,222589.0
68,Santander,68081,Barrancabermeja,2031,223245.0
68,Santander,68081,Barrancabermeja,2032,224071.0
68,Santander,68081,Barrancabermeja,2033,224856.0
68,Santander,68081,Barrancabermeja,2034,225587.0
68,Santander,68081,Barrancabermeja,2035,226044.0
68,Santander,68092,Betulia,2020,6082.0
68,Santander,68092,Betulia,2021,6110.0
68,Santander,68092,Betulia,2022,6178.0
68,Santander,68092,Betulia,2023,6241.0
68,Santander,68092,Betulia,2024,6279.0
68,Santander,68092,Betulia,2025,6313.0
68,Santander,68092,Betulia,2026,6355.0
68,Santander,68092,Betulia,2027,6367.0
68,Santander,68092,Betulia,2028,6400.0
68,Santander,68092,Betulia,2029,6445.0
68,Santander,68092,Betulia,2030,6477.0
68,Santander,68092,Betulia,2031,6491.0
68,Santander,68092,Betulia,2032,6523.0
68,Santander,68092,Betulia,2033,6544.0
68,Santander,68092,Betulia,2034,6552.0
68,Santander,68092,Betulia,2035,6586.0
68,Santander,68101,Bolívar,2020,11569.0
68,Santander,68101,Bolívar,2021,11604.0
68,Santander,68101,Bolívar,2022,11716.0
68,Santander,68101,Bolívar,2023,11803.0
68,Santander,68101,Bolívar,2024,11910.0
68,Santander,68101,Bolívar,2025,12000.0
68,Santander,68101,Bolívar,2026,12051.0
68,Santander,68101,Bolívar,2027,12110.0
68,Santander,68101,Bolívar,2028,12161.0
68,Santander,68101,Bolívar,2029,12218.0
68,Santander,68101,Bolívar,2030,12263.0
68,Santander,68101,Bolívar,2031,12317.0
68,Santander,68101,Bolívar,2032,12343.0
68,Santander,68101,Bolívar,2033,12401.0
68,Santander,68101,Bolívar,2034,12437.0
68,Santander,68101,Bolívar,2035,12468.0
68,Santander,68121,Cabrera,2020,1978.0
68,Santander,68121,Cabrera,2021,1976.0
68,Santander,68121,Cabrera,2022,1990.0
68,Santander,68121,Cabrera,2023,2022.0
68,Santander,68121,Cabrera,2024,2025.0
68,Santander,68121,Cabrera,2025,2046.0
68,Santander,68121,Cabrera,2026,2058.0
68,Santander,68121,Cabrera,2027,2064.0
68,Santander,68121,Cabrera,2028,2074.0
68,Santander,68121,Cabrera,2029,2074.0
68,Santander,68121,Cabrera,2030,2087.0
68,Santander,68121,Cabrera,2031,2087.0
68,Santander,68121,Cabrera,2032,2104.0
68,Santander,68121,Cabrera,2033,2106.0
68,Santander,68121,Cabrera,2034,2112.0
68,Santander,68121,Cabrera,2035,2099.0
68,Santander,68132,California,2020,2191.0
68,Santander,68132,California,2021,2207.0
68,Santander,68132,California,2022,2228.0
68,Santander,68132,California,2023,2246.0
68,Santander,68132,California,2024,2262.0
68,Santander,68132,California,2025,2275.0
68,Santander,68132,California,2026,2284.0
68,Santander,68132,California,2027,2310.0
68,Santander,68132,California,2028,2312.0
68,Santander,68132,California,2029,2319.0
68,Santander,68132,California,2030,2334.0
68,Santander,68132,California,2031,2325.0
68,Santander,68132,California,2032,2353.0
68,Santander,68132,California,2033,2346.0
68,Santander,68132,California,2034,2354.0
68,Santander,68132,California,2035,2366.0
68,Santander,68147,Capitanejo,2020,5593.0
68,Santander,68147,Capitanejo,2021,5598.0
68,Santander,68147,Capitanejo,2022,5648.0
68,Santander,68147,Capitanejo,2023,5687.0
68,Santander,68147,Capitanejo,2024,5752.0
68,Santander,68147,Capitanejo,2025,5777.0
68,Santander,68147,Capitanejo,2026,5816.0
68,Santander,68147,Capitanejo,2027,5825.0
68,Santander,68147,Capitanejo,2028,5862.0
68,Santander,68147,Capitanejo,2029,5898.0
68,Santander,68147,Capitanejo,2030,5901.0
68,Santander,68147,Capitanejo,2031,5938.0
68,Santander,68147,Capitanejo,2032,5951.0
68,Santander,68147,Capitanejo,2033,5969.0
68,Santander,68147,Capitanejo,2034,5996.0
68,Santander,68147,Capitanejo,2035,6013.0
68,Santander,68152,Carcasí,2020,4374.0
68,Santander,68152,Carcasí,2021,4350.0
68,Santander,68152,Carcasí,2022,4395.0
68,Santander,68152,Carcasí,2023,4427.0
68,Santander,68152,Carcasí,2024,4458.0
68,Santander,68152,Carcasí,2025,4494.0
68,Santander,68152,Carcasí,2026,4510.0
68,Santander,68152,Carcasí,2027,4545.0
68,Santander,68152,Carcasí,2028,4553.0
68,Santander,68152,Carcasí,2029,4578.0
68,Santander,68152,Carcasí,2030,4598.0
68,Santander,68152,Carcasí,2031,4615.0
68,Santander,68152,Carcasí,2032,4627.0
68,Santander,68152,Carcasí,2033,4632.0
68,Santander,68152,Carcasí,2034,4648.0
68,Santander,68152,Carcasí,2035,4667.0
68,Santander,68160,Cepitá,2020,2052.0
68,Santander,68160,Cepitá,2021,2056.0
68,Santander,68160,Cepitá,2022,2086.0
68,Santander,68160,Cepitá,2023,2100.0
68,Santander,68160,Cepitá,2024,2128.0
68,Santander,68160,Cepitá,2025,2133.0
68,Santander,68160,Cepitá,2026,2145.0
68,Santander,68160,Cepitá,2027,2143.0
68,Santander,68160,Cepitá,2028,2166.0
68,Santander,68160,Cepitá,2029,2164.0
68,Santander,68160,Cepitá,2030,2178.0
68,Santander,68160,Cepitá,2031,2174.0
68,Santander,68160,Cepitá,2032,2187.0
68,Santander,68160,Cepitá,2033,2226.0
68,Santander,68160,Cepitá,2034,2204.0
68,Santander,68160,Cepitá,2035,2225.0
68,Santander,68162,Cerrito,2020,6914.0
68,Santander,68162,Cerrito,2021,6931.0
68,Santander,68162,Cerrito,2022,7001.0
68,Santander,68162,Cerrito,2023,7062.0
68,Santander,68162,Cerrito,2024,7112.0
68,Santander,68162,Cerrito,2025,7159.0
68,Santander,68162,Cerrito,2026,7204.0
68,Santander,68162,Cerrito,2027,7240.0
68,Santander,68162,Cerrito,2028,7275.0
68,Santander,68162,Cerrito,2029,7304.0
68,Santander,68162,Cerrito,2030,7338.0
68,Santander,68162,Cerrito,2031,7365.0
68,Santander,68162,Cerrito,2032,7397.0
68,Santander,68162,Cerrito,2033,7410.0
68,Santander,68162,Cerrito,2034,7457.0
68,Santander,68162,Cerrito,2035,7452.0
68,Santander,68167,Charalá,2020,12480.0
68,Santander,68167,Charalá,2021,12496.0
68,Santander,68167,Charalá,2022,12618.0
68,Santander,68167,Charalá,2023,12734.0
68,Santander,68167,Charalá,2024,12828.0
68,Santander,68167,Charalá,2025,12924.0
68,Santander,68167,Charalá,2026,12990.0
68,Santander,68167,Charalá,2027,13056.0
68,Santander,68167,Charalá,2028,13107.0
68,Santander,68167,Charalá,2029,13161.0
68,Santander,68167,Charalá,2030,13206.0
68,Santander,68167,Charalá,2031,13258.0
68,Santander,68167,Charalá,2032,13308.0
68,Santander,68167,Charalá,2033,13356.0
68,Santander,68167,Charalá,2034,13399.0
68,Santander,68167,Charalá,2035,13427.0
68,Santander,68169,Charta,2020,2946.0
68,Santander,68169,Charta,2021,2938.0
68,Santander,68169,Charta,2022,2968.0
68,Santander,68169,Charta,2023,3007.0
68,Santander,68169,Charta,2024,3032.0
68,Santander,68169,Charta,2025,3040.0
68,Santander,68169,Charta,2026,3068.0
68,Santander,68169,Charta,2027,3077.0
68,Santander,68169,Charta,2028,3102.0
68,Santander,68169,Charta,2029,3103.0
68,Santander,68169,Charta,2030,3122.0
68,Santander,68169,Charta,2031,3128.0
68,Santander,68169,Charta,2032,3136.0
68,Santander,68169,Charta,2033,3144.0
68,Santander,68169,Charta,2034,3159.0
68,Santander,68169,Charta,2035,3183.0
68,Santander,68176,Chimá,2020,2927.0
68,Santander,68176,Chimá,2021,2936.0
68,Santander,68176,Chimá,2022,2957.0
68,Santander,68176,Chimá,2023,2977.0
68,Santander,68176,Chimá,2024,3005.0
68,Santander,68176,Chimá,2025,3030.0
68,Santander,68176,Chimá,2026,3051.0
68,Santander,68176,Chimá,2027,3048.0
68,Santander,68176,Chimá,2028,3061.0
68,Santander,68176,Chimá,2029,3073.0
68,Santander,68176,Chimá,2030,3094.0
68,Santander,68176,Chimá,2031,3111.0
68,Santander,68176,Chimá,2032,3122.0
68,Santander,68176,Chimá,2033,3133.0
68,Santander,68176,Chimá,2034,3150.0
68,Santander,68176,Chimá,2035,3142.0
68,Santander,68179,Chipatá,2020,5200.0
68,Santander,68179,Chipatá,2021,5207.0
68,Santander,68179,Chipatá,2022,5273.0
68,Santander,68179,Chipatá,2023,5309.0
68,Santander,68179,Chipatá,2024,5361.0
68,Santander,68179,Chipatá,2025,5399.0
68,Santander,68179,Chipatá,2026,5416.0
68,Santander,68179,Chipatá,2027,5448.0
68,Santander,68179,Chipatá,2028,5463.0
68,Santander,68179,Chipatá,2029,5499.0
68,Santander,68179,Chipatá,2030,5522.0
68,Santander,68179,Chipatá,2031,5530.0
68,Santander,68179,Chipatá,2032,5549.0
68,Santander,68179,Chipatá,2033,5566.0
68,Santander,68179,Chipatá,2034,5584.0
68,Santander,68179,Chipatá,2035,5604.0
68,Santander,68190,Cimitarra,2020,34366.0
68,Santander,68190,Cimitarra,2021,34795.0
68,Santander,68190,Cimitarra,2022,35122.0
68,Santander,68190,Cimitarra,2023,35464.0
68,Santander,68190,Cimitarra,2024,35747.0
68,Santander,68190,Cimitarra,2025,35979.0
68,Santander,68190,Cimitarra,2026,36166.0
68,Santander,68190,Cimitarra,2027,36377.0
68,Santander,68190,Cimitarra,2028,36532.0
68,Santander,68190,Cimitarra,2029,36676.0
68,Santander,68190,Cimitarra,2030,36818.0
68,Santander,68190,Cimitarra,2031,36980.0
68,Santander,68190,Cimitarra,2032,37137.0
68,Santander,68190,Cimitarra,2033,37268.0
68,Santander,68190,Cimitarra,2034,37360.0
68,Santander,68190,Cimitarra,2035,37513.0
68,Santander,68207,Concepción,2020,5877.0
68,Santander,68207,Concepción,2021,5894.0
68,Santander,68207,Concepción,2022,5948.0
68,Santander,68207,Concepción,2023,6016.0
68,Santander,68207,Concepción,2024,6040.0
68,Santander,68207,Concepción,2025,6086.0
68,Santander,68207,Concepción,2026,6123.0
68,Santander,68207,Concepción,2027,6150.0
68,Santander,68207,Concepción,2028,6183.0
68,Santander,68207,Concepción,2029,6217.0
68,Santander,68207,Concepción,2030,6239.0
68,Santander,68207,Concepción,2031,6284.0
68,Santander,68207,Concepción,2032,6275.0
68,Santander,68207,Concepción,2033,6289.0
68,Santander,68207,Concepción,2034,6337.0
68,Santander,68207,Concepción,2035,6344.0
68,Santander,68209,Confines,2020,3193.0
68,Santander,68209,Confines,2021,3194.0
68,Santander,68209,Confines,2022,3221.0
68,Santander,68209,Confines,2023,3235.0
68,Santander,68209,Confines,2024,3274.0
68,Santander,68209,Confines,2025,3272.0
68,Santander,68209,Confines,2026,3308.0
68,Santander,68209,Confines,2027,3305.0
68,Santander,68209,Confines,2028,3311.0
68,Santander,68209,Confines,2029,3327.0
68,Santander,68209,Confines,2030,3346.0
68,Santander,68209,Confines,2031,3333.0
68,Santander,68209,Confines,2032,3356.0
68,Santander,68209,Confines,2033,3366.0
68,Santander,68209,Confines,2034,3358.0
68,Santander,68209,Confines,2035,3366.0
68,Santander,68211,Contratación,2020,3766.0
68,Santander,68211,Contratación,2021,3760.0
68,Santander,68211,Contratación,2022,3803.0
68,Santander,68211,Contratación,2023,3834.0
68,Santander,68211,Contratación,2024,3858.0
68,Santander,68211,Contratación,2025,3896.0
68,Santander,68211,Contratación,2026,3908.0
68,Santander,68211,Contratación,2027,3941.0
68,Santander,68211,Contratación,2028,3954.0
68,Santander,68211,Contratación,2029,3957.0
68,Santander,68211,Contratación,2030,3982.0
68,Santander,68211,Contratación,2031,3990.0
68,Santander,68211,Contratación,2032,4010.0
68,Santander,68211,Contratación,2033,4016.0
68,Santander,68211,Contratación,2034,4053.0
68,Santander,68211,Contratación,2035,4039.0
68,Santander,68217,Coromoro,2020,5136.0
68,Santander,68217,Coromoro,2021,5148.0
68,Santander,68217,Coromoro,2022,5195.0
68,Santander,68217,Coromoro,2023,5250.0
68,Santander,68217,Coromoro,2024,5296.0
68,Santander,68217,Coromoro,2025,5334.0
68,Santander,68217,Coromoro,2026,5355.0
68,Santander,68217,Coromoro,2027,5372.0
68,Santander,68217,Coromoro,2028,5397.0
68,Santander,68217,Coromoro,2029,5431.0
68,Santander,68217,Coromoro,2030,5449.0
68,Santander,68217,Coromoro,2031,5491.0
68,Santander,68217,Coromoro,2032,5483.0
68,Santander,68217,Coromoro,2033,5517.0
68,Santander,68217,Coromoro,2034,5530.0
68,Santander,68217,Coromoro,2035,5547.0
68,Santander,68229,Curití,2020,12988.0
68,Santander,68229,Curití,2021,13010.0
68,Santander,68229,Curití,2022,13118.0
68,Santander,68229,Curití,2023,13227.0
68,Santander,68229,Curití,2024,13326.0
68,Santander,68229,Curití,2025,13398.0
68,Santander,68229,Curití,2026,13469.0
68,Santander,68229,Curití,2027,13537.0
68,Santander,68229,Curití,2028,13592.0
68,Santander,68229,Curití,2029,13626.0
68,Santander,68229,Curití,2030,13672.0
68,Santander,68229,Curití,2031,13707.0
68,Santander,68229,Curití,2032,13769.0
68,Santander,68229,Curití,2033,13795.0
68,Santander,68229,Curití,2034,13822.0
68,Santander,68229,Curití,2035,13884.0
68,Santander,68235,El Carmen de Chucurí,2020,21745.0
68,Santander,68235,El Carmen de Chucurí,2021,21977.0
68,Santander,68235,El Carmen de Chucurí,2022,22199.0
68,Santander,68235,El Carmen de Chucurí,2023,22419.0
68,Santander,68235,El Carmen de Chucurí,2024,22596.0
68,Santander,68235,El Carmen de Chucurí,2025,22758.0
68,Santander,68235,El Carmen de Chucurí,2026,22888.0
68,Santander,68235,El Carmen de Chucurí,2027,23001.0
68,Santander,68235,El Carmen de Chucurí,2028,23104.0
68,Santander,68235,El Carmen de Chucurí,2029,23215.0
68,Santander,68235,El Carmen de Chucurí,2030,23302.0
68,Santander,68235,El Carmen de Chucurí,2031,23412.0
68,Santander,68235,El Carmen de Chucurí,2032,23492.0
68,Santander,68235,El Carmen de Chucurí,2033,23581.0
68,Santander,68235,El Carmen de Chucurí,2034,23665.0
68,Santander,68235,El Carmen de Chucurí,2035,23752.0
68,Santander,68245,El Guacamayo,2020,2216.0
68,Santander,68245,El Guacamayo,2021,2219.0
68,Santander,68245,El Guacamayo,2022,2244.0
68,Santander,68245,El Guacamayo,2023,2266.0
68,Santander,68245,El Guacamayo,2024,2292.0
68,Santander,68245,El Guacamayo,2025,2291.0
68,Santander,68245,El Guacamayo,2026,2309.0
68,Santander,68245,El Guacamayo,2027,2321.0
68,Santander,68245,El Guacamayo,2028,2332.0
68,Santander,68245,El Guacamayo,2029,2353.0
68,Santander,68245,El Guacamayo,2030,2352.0
68,Santander,68245,El Guacamayo,2031,2363.0
68,Santander,68245,El Guacamayo,2032,2378.0
68,Santander,68245,El Guacamayo,2033,2384.0
68,Santander,68245,El Guacamayo,2034,2392.0
68,Santander,68245,El Guacamayo,2035,2385.0
68,Santander,68250,El Peñón,2020,5310.0
68,Santander,68250,El Peñón,2021,5277.0
68,Santander,68250,El Peñón,2022,5319.0
68,Santander,68250,El Peñón,2023,5350.0
68,Santander,68250,El Peñón,2024,5400.0
68,Santander,68250,El Peñón,2025,5443.0
68,Santander,68250,El Peñón,2026,5461.0
68,Santander,68250,El Peñón,2027,5490.0
68,Santander,68250,El Peñón,2028,5508.0
68,Santander,68250,El Peñón,2029,5522.0
68,Santander,68250,El Peñón,2030,5560.0
68,Santander,68250,El Peñón,2031,5567.0
68,Santander,68250,El Peñón,2032,5577.0
68,Santander,68250,El Peñón,2033,5620.0
68,Santander,68250,El Peñón,2034,5611.0
68,Santander,68250,El Peñón,2035,5628.0
68,Santander,68255,El Playón,2020,13885.0
68,Santander,68255,El Playón,2021,13866.0
68,Santander,68255,El Playón,2022,14001.0
68,Santander,68255,El Playón,2023,14107.0
68,Santander,68255,El Playón,2024,14214.0
68,Santander,68255,El Playón,2025,14313.0
68,Santander,68255,El Playón,2026,14382.0
68,Santander,68255,El Playón,2027,14423.0
68,Santander,68255,El Playón,2028,14484.0
68,Santander,68255,El Playón,2029,14544.0
68,Santander,68255,El Playón,2030,14586.0
68,Santander,68255,El Playón,2031,14621.0
68,Santander,68255,El Playón,2032,14682.0
68,Santander,68255,El Playón,2033,14714.0
68,Santander,68255,El Playón,2034,14767.0
68,Santander,68255,El Playón,2035,14784.0
68,Santander,68264,Encino,2020,2641.0
68,Santander,68264,Encino,2021,2658.0
68,Santander,68264,Encino,2022,2688.0
68,Santander,68264,Encino,2023,2717.0
68,Santander,68264,Encino,2024,2737.0
68,Santander,68264,Encino,2025,2756.0
68,Santander,68264,Encino,2026,2783.0
68,Santander,68264,Encino,2027,2792.0
68,Santander,68264,Encino,2028,2817.0
68,Santander,68264,Encino,2029,2820.0
68,Santander,68264,Encino,2030,2838.0
68,Santander,68264,Encino,2031,2854.0
68,Santander,68264,Encino,2032,2860.0
68,Santander,68264,Encino,2033,2869.0
68,Santander,68264,Encino,2034,2887.0
68,Santander,68264,Encino,2035,2897.0
68,Santander,68266,Enciso,2020,3564.0
68,Santander,68266,Enciso,2021,3561.0
68,Santander,68266,Enciso,2022,3595.0
68,Santander,68266,Enciso,2023,3629.0
68,Santander,68266,Enciso,2024,3657.0
68,Santander,68266,Enciso,2025,3677.0
68,Santander,68266,Enciso,2026,3694.0
68,Santander,68266,Enciso,2027,3709.0
68,Santander,68266,Enciso,2028,3739.0
68,Santander,68266,Enciso,2029,3749.0
68,Santander,68266,Enciso,2030,3770.0
68,Santander,68266,Enciso,2031,3776.0
68,Santander,68266,Enciso,2032,3802.0
68,Santander,68266,Enciso,2033,3811.0
68,Santander,68266,Enciso,2034,3817.0
68,Santander,68266,Enciso,2035,3821.0
68,Santander,68271,Florián,2020,5811.0
68,Santander,68271,Florián,2021,5896.0
68,Santander,68271,Florián,2022,5965.0
68,Santander,68271,Florián,2023,6021.0
68,Santander,68271,Florián,2024,6084.0
68,Santander,68271,Florián,2025,6127.0
68,Santander,68271,Florián,2026,6155.0
68,Santander,68271,Florián,2027,6196.0
68,Santander,68271,Florián,2028,6240.0
68,Santander,68271,Florián,2029,6283.0
68,Santander,68271,Florián,2030,6302.0
68,Santander,68271,Florián,2031,6324.0
68,Santander,68271,Florián,2032,6365.0
68,Santander,68271,Florián,2033,6414.0
68,Santander,68271,Florián,2034,6438.0
68,Santander,68271,Florián,2035,6468.0
68,Santander,68276,Floridablanca,2020,317541.0
68,Santander,68276,Floridablanca,2021,328199.0
68,Santander,68276,Floridablanca,2022,332053.0
68,Santander,68276,Floridablanca,2023,336155.0
68,Santander,68276,Floridablanca,2024,339490.0
68,Santander,68276,Floridablanca,2025,342373.0
68,Santander,68276,Floridablanca,2026,344955.0
68,Santander,68276,Floridablanca,2027,347728.0
68,Santander,68276,Floridablanca,2028,349913.0
68,Santander,68276,Floridablanca,2029,352034.0
68,Santander,68276,Floridablanca,2030,354174.0
68,Santander,68276,Floridablanca,2031,356683.0
68,Santander,68276,Floridablanca,2032,358646.0
68,Santander,68276,Floridablanca,2033,360557.0
68,Santander,68276,Floridablanca,2034,362470.0
68,Santander,68276,Floridablanca,2035,364716.0
68,Santander,68296,Galán,2020,2956.0
68,Santander,68296,Galán,2021,2956.0
68,Santander,68296,Galán,2022,2986.0
68,Santander,68296,Galán,2023,3005.0
68,Santander,68296,Galán,2024,3031.0
68,Santander,68296,Galán,2025,3059.0
68,Santander,68296,Galán,2026,3080.0
68,Santander,68296,Galán,2027,3085.0
68,Santander,68296,Galán,2028,3102.0
68,Santander,68296,Galán,2029,3120.0
68,Santander,68296,Galán,2030,3123.0
68,Santander,68296,Galán,2031,3150.0
68,Santander,68296,Galán,2032,3154.0
68,Santander,68296,Galán,2033,3167.0
68,Santander,68296,Galán,2034,3166.0
68,Santander,68296,Galán,2035,3177.0
68,Santander,68298,Gámbita,2020,4097.0
68,Santander,68298,Gámbita,2021,4112.0
68,Santander,68298,Gámbita,2022,4160.0
68,Santander,68298,Gámbita,2023,4190.0
68,Santander,68298,Gámbita,2024,4218.0
68,Santander,68298,Gámbita,2025,4251.0
68,Santander,68298,Gámbita,2026,4281.0
68,Santander,68298,Gámbita,2027,4302.0
68,Santander,68298,Gámbita,2028,4317.0
68,Santander,68298,Gámbita,2029,4348.0
68,Santander,68298,Gámbita,2030,4356.0
68,Santander,68298,Gámbita,2031,4379.0
68,Santander,68298,Gámbita,2032,4392.0
68,Santander,68298,Gámbita,2033,4404.0
68,Santander,68298,Gámbita,2034,4417.0
68,Santander,68298,Gámbita,2035,4440.0
68,Santander,68307,Girón,2020,168571.0
68,Santander,68307,Girón,2021,171211.0
68,Santander,68307,Girón,2022,172797.0
68,Santander,68307,Girón,2023,174465.0
68,Santander,68307,Girón,2024,175720.0
68,Santander,68307,Girón,2025,176745.0
68,Santander,68307,Girón,2026,177630.0
68,Santander,68307,Girón,2027,178594.0
68,Santander,68307,Girón,2028,179209.0
68,Santander,68307,Girón,2029,179837.0
68,Santander,68307,Girón,2030,180490.0
68,Santander,68307,Girón,2031,181263.0
68,Santander,68307,Girón,2032,181769.0
68,Santander,68307,Girón,2033,182277.0
68,Santander,68307,Girón,2034,182789.0
68,Santander,68307,Girón,2035,183407.0
68,Santander,68318,Guaca,2020,6084.0
68,Santander,68318,Guaca,2021,6121.0
68,Santander,68318,Guaca,2022,6193.0
68,Santander,68318,Guaca,2023,6243.0
68,Santander,68318,Guaca,2024,6297.0
68,Santander,68318,Guaca,2025,6339.0
68,Santander,68318,Guaca,2026,6375.0
68,Santander,68318,Guaca,2027,6415.0
68,Santander,68318,Guaca,2028,6435.0
68,Santander,68318,Guaca,2029,6477.0
68,Santander,68318,Guaca,2030,6501.0
68,Santander,68318,Guaca,2031,6520.0
68,Santander,68318,Guaca,2032,6557.0
68,Santander,68318,Guaca,2033,6595.0
68,Santander,68318,Guaca,2034,6609.0
68,Santander,68318,Guaca,2035,6636.0
68,Santander,68320,Guadalupe,2020,4612.0
68,Santander,68320,Guadalupe,2021,4630.0
68,Santander,68320,Guadalupe,2022,4684.0
68,Santander,68320,Guadalupe,2023,4719.0
68,Santander,68320,Guadalupe,2024,4760.0
68,Santander,68320,Guadalupe,2025,4782.0
68,Santander,68320,Guadalupe,2026,4820.0
